Sample_ID	MM_name	nitrogen	block	sp	spb	subsample	row	ceil_id
HAV_7169	F2834T	HN	S	sp2	spb1	rep2	4051	c_2026
HAV_7170	F2834T	HN	S	sp2	spb1	rep3	4051	c_2026
HAV_7171	A635	HN	S	sp2	spb1	rep1	4053	c_2027
HAV_7172	A635	HN	S	sp2	spb1	rep2	4053	c_2027
HAV_7173	A635	HN	S	sp2	spb1	rep3	4053	c_2027
HAV_7174	B105	HN	S	sp2	spb1	rep1	4056	c_2028
HAV_7175	B105	HN	S	sp2	spb1	rep2	4056	c_2028
HAV_7176	B105	HN	S	sp2	spb1	rep3	4056	c_2028
HAV_7177	N28HT	HN	S	sp2	spb2	rep1	4057	c_2029
HAV_7178	N28HT	HN	S	sp2	spb2	rep2	4057	c_2029
HAV_7179	N28HT	HN	S	sp2	spb2	rep3	4057	c_2029
HAV_7180	NC324	HN	S	sp2	spb2	rep1	4059	c_2030
HAV_7181	NC324	HN	S	sp2	spb2	rep2	4059	c_2030
HAV_7182	NC324	HN	S	sp2	spb2	rep3	4059	c_2030
HAV_7183	NC264	HN	S	sp2	spb2	rep1	4061	c_2031
HAV_7184	NC264	HN	S	sp2	spb2	rep2	4061	c_2031
HAV_7185	NC264	HN	S	sp2	spb2	rep3	4061	c_2031
HAV_7186	NC358	HN	S	sp2	spb2	rep1	4064	c_2032
HAV_7187	NC358	HN	S	sp2	spb2	rep2	4064	c_2032
HAV_7188	NC358	HN	S	sp2	spb2	rep3	4064	c_2032
HAV_7189	CHECK	HN	S	sp2	spb2	rep1	4065	c_2033
HAV_7190	CHECK	HN	S	sp2	spb2	rep2	4065	c_2033
HAV_7191	CHECK	HN	S	sp2	spb2	rep3	4065	c_2033
HAV_7192	MO46	HN	S	sp2	spb2	rep1	4067	c_2034
HAV_7193	MO46	HN	S	sp2	spb2	rep2	4067	c_2034
HAV_7194	MO46	HN	S	sp2	spb2	rep3	4067	c_2034
HAV_7195	NC290A	HN	S	sp2	spb2	rep1	4069	c_2035
HAV_7196	NC290A	HN	S	sp2	spb2	rep2	4069	c_2035
HAV_7197	NC290A	HN	S	sp2	spb2	rep3	4069	c_2035
HAV_7198	T234	HN	S	sp2	spb3	rep1	4071	c_2036
HAV_7199	T234	HN	S	sp2	spb3	rep2	4071	c_2036
HAV_7200	T234	HN	S	sp2	spb3	rep3	4071	c_2036
HAV_7201	W117HT	HN	S	sp2	spb3	rep1	4074	c_2037
HAV_7202	W117HT	HN	S	sp2	spb3	rep2	4074	c_2037
HAV_7203	W117HT	HN	S	sp2	spb3	rep3	4074	c_2037
HAV_7204	VA102	HN	S	sp2	spb3	rep1	4076	c_2038
HAV_7205	VA102	HN	S	sp2	spb3	rep2	4076	c_2038
HAV_7206	VA102	HN	S	sp2	spb3	rep3	4076	c_2038
HAV_7207	SG18	HN	S	sp2	spb3	rep1	4078	c_2039
HAV_7208	SG18	HN	S	sp2	spb3	rep2	4078	c_2039
HAV_7209	SG18	HN	S	sp2	spb3	rep3	4078	c_2039
HAV_7210	VAW6	HN	S	sp2	spb3	rep1	4079	c_2040
HAV_7211	VAW6	HN	S	sp2	spb3	rep2	4079	c_2040
HAV_7212	VAW6	HN	S	sp2	spb3	rep3	4079	c_2040
HAV_7213	OH603	HN	S	sp2	spb3	rep1	4081	c_2041
HAV_7214	OH603	HN	S	sp2	spb3	rep2	4081	c_2041
HAV_7215	OH603	HN	S	sp2	spb3	rep3	4081	c_2041
HAV_7216	VA35	HN	S	sp2	spb3	rep1	4084	c_2042
HAV_7217	VA35	HN	S	sp2	spb3	rep2	4084	c_2042
HAV_7218	VA35	HN	S	sp2	spb3	rep3	4084	c_2042
HAV_7219	B77	HN	S	sp1	spb1	rep1	4102	c_2051
HAV_7220	B77	HN	S	sp1	spb1	rep2	4102	c_2051
HAV_7221	B77	HN	S	sp1	spb1	rep3	4102	c_2051
HAV_7222	A680	HN	S	sp1	spb1	rep1	4104	c_2052
HAV_7223	A680	HN	S	sp1	spb1	rep2	4104	c_2052
HAV_7224	A680	HN	S	sp1	spb1	rep3	4104	c_2052
HAV_7225	CHECK	HN	S	sp1	spb1	rep1	4106	c_2053
HAV_7226	CHECK	HN	S	sp1	spb1	rep2	4106	c_2053
HAV_7227	CHECK	HN	S	sp1	spb1	rep3	4106	c_2053
HAV_7228	IDS28	HN	S	sp1	spb1	rep1	4108	c_2054
HAV_7229	IDS28	HN	S	sp1	spb1	rep2	4108	c_2054
HAV_7230	IDS28	HN	S	sp1	spb1	rep3	4108	c_2054
HAV_7231	B46	HN	S	sp1	spb1	rep1	4109	c_2055
HAV_7232	B46	HN	S	sp1	spb1	rep2	4109	c_2055
HAV_7233	B46	HN	S	sp1	spb1	rep3	4109	c_2055
HAV_7234	H91	HN	S	sp1	spb1	rep1	4112	c_2056
HAV_7235	H91	HN	S	sp1	spb1	rep2	4112	c_2056
HAV_7236	H91	HN	S	sp1	spb1	rep3	4112	c_2056
HAV_7237	B109	HN	S	sp1	spb1	rep1	4114	c_2057
HAV_7238	B109	HN	S	sp1	spb1	rep2	4114	c_2057
HAV_7239	B109	HN	S	sp1	spb1	rep3	4114	c_2057
HAV_7240	NC310	HN	S	sp1	spb2	rep1	4115	c_2058
HAV_7241	NC310	HN	S	sp1	spb2	rep2	4115	c_2058
HAV_7242	NC310	HN	S	sp1	spb2	rep3	4115	c_2058
HAV_7243	R177	HN	S	sp1	spb2	rep1	4117	c_2059
HAV_7244	R177	HN	S	sp1	spb2	rep2	4117	c_2059
HAV_7245	R177	HN	S	sp1	spb2	rep3	4117	c_2059
HAV_7246	IL14H	HN	S	sp1	spb2	rep1	4120	c_2060
HAV_7247	IL14H	HN	S	sp1	spb2	rep2	4120	c_2060
HAV_7248	IL14H	HN	S	sp1	spb2	rep3	4120	c_2060
HAV_7249	L317	HN	S	sp1	spb2	rep1	4121	c_2061
HAV_7250	L317	HN	S	sp1	spb2	rep2	4121	c_2061
HAV_7251	L317	HN	S	sp1	spb2	rep3	4121	c_2061
HAV_7252	NC306	HN	S	sp1	spb2	rep1	4123	c_2062
HAV_7253	NC306	HN	S	sp1	spb2	rep2	4123	c_2062
HAV_7254	NC306	HN	S	sp1	spb2	rep3	4123	c_2062
HAV_7255	OS420	HN	S	sp1	spb2	rep1	4126	c_2063
HAV_7256	OS420	HN	S	sp1	spb2	rep2	4126	c_2063
HAV_7257	OS420	HN	S	sp1	spb2	rep3	4126	c_2063
HAV_7258	MO45	HN	S	sp1	spb2	rep1	4128	c_2064
HAV_7259	MO45	HN	S	sp1	spb2	rep2	4128	c_2064
HAV_7260	MO45	HN	S	sp1	spb2	rep3	4128	c_2064
HAV_7261	R4	HN	S	sp1	spb3	rep1	4129	c_2065
HAV_7262	R4	HN	S	sp1	spb3	rep2	4129	c_2065
HAV_7263	R4	HN	S	sp1	spb3	rep3	4129	c_2065
HAV_7264	SD40	HN	S	sp1	spb3	rep1	4132	c_2066
HAV_7265	SD40	HN	S	sp1	spb3	rep2	4132	c_2066
HAV_7266	SD40	HN	S	sp1	spb3	rep3	4132	c_2066
HAV_7267	CHECK	HN	S	sp1	spb3	rep1	4134	c_2067
HAV_7268	CHECK	HN	S	sp1	spb3	rep2	4134	c_2067
HAV_7269	CHECK	HN	S	sp1	spb3	rep3	4134	c_2067
HAV_7270	R229	HN	S	sp1	spb3	rep1	4136	c_2068
HAV_7271	R229	HN	S	sp1	spb3	rep2	4136	c_2068
HAV_7272	R229	HN	S	sp1	spb3	rep3	4136	c_2068
HAV_7273	CO109	HN	S	sp1	spb3	rep1	4138	c_2069
HAV_7274	CO109	HN	S	sp1	spb3	rep2	4138	c_2069
HAV_7275	CO109	HN	S	sp1	spb3	rep3	4138	c_2069
HAV_7276	C49	HN	S	sp1	spb3	rep1	4140	c_2070
HAV_7277	C49	HN	S	sp1	spb3	rep2	4140	c_2070
HAV_7278	C49	HN	S	sp1	spb3	rep3	4140	c_2070
HAV_7279	VA85	HN	S	sp1	spb3	rep1	4141	c_2071
HAV_7280	VA85	HN	S	sp1	spb3	rep2	4141	c_2071
HAV_7281	VA85	HN	S	sp1	spb3	rep3	4141	c_2071
HAV_7282	CI187-2	HN	S	sp2	spb1	rep1	4144	c_2072
HAV_7283	CI187-2	HN	S	sp2	spb1	rep2	4144	c_2072
HAV_7284	CI187-2	HN	S	sp2	spb1	rep3	4144	c_2072
HAV_7285	CML220	HN	S	sp2	spb1	rep1	4145	c_2073
HAV_7286	CML220	HN	S	sp2	spb1	rep2	4145	c_2073
HAV_7287	CML220	HN	S	sp2	spb1	rep3	4145	c_2073
HAV_7288	CML154Q	HN	S	sp2	spb1	rep1	4147	c_2074
HAV_7289	CML154Q	HN	S	sp2	spb1	rep2	4147	c_2074
HAV_7290	CML154Q	HN	S	sp2	spb1	rep3	4147	c_2074
HAV_7291	C103	HN	S	sp2	spb1	rep1	4150	c_2075
HAV_7292	C103	HN	S	sp2	spb1	rep2	4150	c_2075
HAV_7293	C103	HN	S	sp2	spb1	rep3	4150	c_2075
HAV_7294	K55	HN	S	sp2	spb1	rep1	4152	c_2076
HAV_7295	K55	HN	S	sp2	spb1	rep2	4152	c_2076
HAV_7296	K55	HN	S	sp2	spb1	rep3	4152	c_2076
HAV_7297	HP301	HN	S	sp2	spb1	rep1	4154	c_2077
HAV_7298	HP301	HN	S	sp2	spb1	rep2	4154	c_2077
HAV_7299	HP301	HN	S	sp2	spb1	rep3	4154	c_2077
HAV_7300	CHECK	HN	S	sp2	spb1	rep1	4156	c_2078
HAV_7301	CHECK	HN	S	sp2	spb1	rep2	4156	c_2078
HAV_7302	CHECK	HN	S	sp2	spb1	rep3	4156	c_2078
HAV_7303	NC352	HN	S	sp2	spb2	rep1	4157	c_2079
HAV_7304	NC352	HN	S	sp2	spb2	rep2	4157	c_2079
HAV_7305	NC352	HN	S	sp2	spb2	rep3	4157	c_2079
HAV_7306	N6	HN	S	sp2	spb2	rep1	4159	c_2080
HAV_7307	N6	HN	S	sp2	spb2	rep2	4159	c_2080
HAV_7308	N6	HN	S	sp2	spb2	rep3	4159	c_2080
HAV_7309	NC232	HN	S	sp2	spb2	rep1	4161	c_2081
HAV_7310	NC232	HN	S	sp2	spb2	rep2	4161	c_2081
HAV_7311	NC232	HN	S	sp2	spb2	rep3	4161	c_2081
HAV_7312	KI44	HN	S	sp2	spb2	rep1	4163	c_2082
HAV_7313	KI44	HN	S	sp2	spb2	rep2	4163	c_2082
HAV_7314	KI44	HN	S	sp2	spb2	rep3	4163	c_2082
HAV_7315	NC356	HN	S	sp2	spb2	rep1	4165	c_2083
HAV_7316	NC356	HN	S	sp2	spb2	rep2	4165	c_2083
HAV_7317	NC356	HN	S	sp2	spb2	rep3	4165	c_2083
HAV_7318	NC298	HN	S	sp2	spb2	rep1	4167	c_2084
HAV_7319	NC298	HN	S	sp2	spb2	rep2	4167	c_2084
HAV_7320	NC298	HN	S	sp2	spb2	rep3	4167	c_2084
HAV_7321	NC336	HN	S	sp2	spb2	rep1	4169	c_2085
HAV_7322	NC336	HN	S	sp2	spb2	rep2	4169	c_2085
HAV_7323	NC336	HN	S	sp2	spb2	rep3	4169	c_2085
HAV_7324	NC360	HN	S	sp2	spb3	rep1	4172	c_2086
HAV_7325	NC360	HN	S	sp2	spb3	rep2	4172	c_2086
HAV_7326	NC360	HN	S	sp2	spb3	rep3	4172	c_2086
HAV_7327	NC372	HN	S	sp2	spb3	rep1	4174	c_2087
HAV_7328	NC372	HN	S	sp2	spb3	rep2	4174	c_2087
HAV_7329	NC372	HN	S	sp2	spb3	rep3	4174	c_2087
HAV_7330	CHECK	HN	S	sp2	spb3	rep1	4175	c_2088
HAV_7331	CHECK	HN	S	sp2	spb3	rep2	4175	c_2088
HAV_7332	CHECK	HN	S	sp2	spb3	rep3	4175	c_2088
HAV_7333	SA24	HN	S	sp2	spb3	rep1	4178	c_2089
HAV_7334	SA24	HN	S	sp2	spb3	rep2	4178	c_2089
HAV_7335	SA24	HN	S	sp2	spb3	rep3	4178	c_2089
HAV_7336	W64A	HN	S	sp2	spb3	rep1	4179	c_2090
HAV_7337	W64A	HN	S	sp2	spb3	rep2	4179	c_2090
HAV_7338	W64A	HN	S	sp2	spb3	rep3	4179	c_2090
HAV_7339	W401	HN	S	sp2	spb3	rep1	4182	c_2091
HAV_7340	W401	HN	S	sp2	spb3	rep2	4182	c_2091
HAV_7341	W401	HN	S	sp2	spb3	rep3	4182	c_2091
HAV_7342	OH43E	HN	S	sp2	spb3	rep1	4183	c_2092
HAV_7343	OH43E	HN	S	sp2	spb3	rep2	4183	c_2092
HAV_7344	OH43E	HN	S	sp2	spb3	rep3	4183	c_2092
HAV_7345	B73HTRHM	HN	S	sp1	spb1	rep1	4201	c_2101
HAV_7346	B73HTRHM	HN	S	sp1	spb1	rep2	4201	c_2101
HAV_7347	B73HTRHM	HN	S	sp1	spb1	rep3	4201	c_2101
HAV_7348	CH701-30	HN	S	sp1	spb1	rep1	4203	c_2102
HAV_7349	CH701-30	HN	S	sp1	spb1	rep2	4203	c_2102
HAV_7350	CH701-30	HN	S	sp1	spb1	rep3	4203	c_2102
HAV_7351	B84	HN	S	sp1	spb1	rep1	4206	c_2103
HAV_7352	B84	HN	S	sp1	spb1	rep2	4206	c_2103
HAV_7353	B84	HN	S	sp1	spb1	rep3	4206	c_2103
HAV_7354	CHECK	HN	S	sp1	spb1	rep1	4207	c_2104
HAV_7355	CHECK	HN	S	sp1	spb1	rep2	4207	c_2104
HAV_7356	CHECK	HN	S	sp1	spb1	rep3	4207	c_2104
HAV_7357	B164	HN	S	sp1	spb1	rep1	4210	c_2105
HAV_7358	B164	HN	S	sp1	spb1	rep2	4210	c_2105
HAV_7359	B164	HN	S	sp1	spb1	rep3	4210	c_2105
HAV_7360	B2	HN	S	sp1	spb1	rep1	4211	c_2106
HAV_7361	B2	HN	S	sp1	spb1	rep2	4211	c_2106
HAV_7362	B2	HN	S	sp1	spb1	rep3	4211	c_2106
HAV_7363	A632	HN	S	sp1	spb1	rep1	4213	c_2107
HAV_7364	A632	HN	S	sp1	spb1	rep2	4213	c_2107
HAV_7365	A632	HN	S	sp1	spb1	rep3	4213	c_2107
HAV_7366	PA880	HN	S	sp1	spb2	rep1	4216	c_2108
HAV_7367	PA880	HN	S	sp1	spb2	rep2	4216	c_2108
HAV_7368	PA880	HN	S	sp1	spb2	rep3	4216	c_2108
HAV_7369	OH40B	HN	S	sp1	spb2	rep1	4217	c_2109
HAV_7370	OH40B	HN	S	sp1	spb2	rep2	4217	c_2109
HAV_7371	OH40B	HN	S	sp1	spb2	rep3	4217	c_2109
HAV_7372	MO44	HN	S	sp1	spb2	rep1	4219	c_2110
HAV_7373	MO44	HN	S	sp1	spb2	rep2	4219	c_2110
HAV_7374	MO44	HN	S	sp1	spb2	rep3	4219	c_2110
HAV_7375	NC368	HN	S	sp1	spb2	rep1	4222	c_2111
HAV_7376	NC368	HN	S	sp1	spb2	rep2	4222	c_2111
HAV_7377	NC368	HN	S	sp1	spb2	rep3	4222	c_2111
HAV_7378	NC326	HN	S	sp1	spb2	rep1	4223	c_2112
HAV_7379	NC326	HN	S	sp1	spb2	rep2	4223	c_2112
HAV_7380	NC326	HN	S	sp1	spb2	rep3	4223	c_2112
HAV_7381	MO17	HN	S	sp1	spb2	rep1	4226	c_2113
HAV_7382	MO17	HN	S	sp1	spb2	rep2	4226	c_2113
HAV_7383	MO17	HN	S	sp1	spb2	rep3	4226	c_2113
HAV_7384	NC344	HN	S	sp1	spb2	rep1	4227	c_2114
HAV_7385	NC344	HN	S	sp1	spb2	rep2	4227	c_2114
HAV_7386	NC344	HN	S	sp1	spb2	rep3	4227	c_2114
HAV_7387	A214N	HN	S	sp1	spb3	rep1	4229	c_2115
HAV_7388	A214N	HN	S	sp1	spb3	rep2	4229	c_2115
HAV_7389	A214N	HN	S	sp1	spb3	rep3	4229	c_2115
HAV_7390	CI44	HN	S	sp1	spb3	rep1	4232	c_2116
HAV_7391	CI44	HN	S	sp1	spb3	rep2	4232	c_2116
HAV_7392	CI44	HN	S	sp1	spb3	rep3	4232	c_2116
HAV_7393	CI7	HN	S	sp1	spb3	rep1	4234	c_2117
HAV_7394	CI7	HN	S	sp1	spb3	rep2	4234	c_2117
HAV_7395	CI7	HN	S	sp1	spb3	rep3	4234	c_2117
HAV_7396	SG1533	HN	S	sp1	spb3	rep1	4236	c_2118
HAV_7397	SG1533	HN	S	sp1	spb3	rep2	4236	c_2118
HAV_7398	SG1533	HN	S	sp1	spb3	rep3	4236	c_2118
HAV_7399	VA99	HN	S	sp1	spb3	rep1	4238	c_2119
HAV_7400	VA99	HN	S	sp1	spb3	rep2	4238	c_2119
HAV_7401	VA99	HN	S	sp1	spb3	rep3	4238	c_2119
HAV_7402	CHECK	HN	S	sp1	spb3	rep1	4240	c_2120
HAV_7403	CHECK	HN	S	sp1	spb3	rep2	4240	c_2120
HAV_7404	CHECK	HN	S	sp1	spb3	rep3	4240	c_2120
HAV_7405	38-11	HN	S	sp1	spb3	rep1	4242	c_2121
HAV_7406	38-11	HN	S	sp1	spb3	rep2	4242	c_2121
HAV_7407	38-11	HN	S	sp1	spb3	rep3	4242	c_2121
HAV_7408	B57	HN	S	sp2	spb1	rep1	4243	c_2122
HAV_7409	B57	HN	S	sp2	spb1	rep2	4243	c_2122
HAV_7410	B57	HN	S	sp2	spb1	rep3	4243	c_2122
HAV_7411	CHECK	HN	S	sp2	spb1	rep1	4246	c_2123
HAV_7412	CHECK	HN	S	sp2	spb1	rep2	4246	c_2123
HAV_7413	CHECK	HN	S	sp2	spb1	rep3	4246	c_2123
HAV_7414	CI90C	HN	S	sp2	spb1	rep1	4247	c_2124
HAV_7415	CI90C	HN	S	sp2	spb1	rep2	4247	c_2124
HAV_7416	CI90C	HN	S	sp2	spb1	rep3	4247	c_2124
HAV_7417	CI31A	HN	S	sp2	spb1	rep1	4249	c_2125
HAV_7418	CI31A	HN	S	sp2	spb1	rep2	4249	c_2125
HAV_7419	CI31A	HN	S	sp2	spb1	rep3	4249	c_2125
HAV_7420	B104	HN	S	sp2	spb1	rep1	4252	c_2126
HAV_7421	B104	HN	S	sp2	spb1	rep2	4252	c_2126
HAV_7422	B104	HN	S	sp2	spb1	rep3	4252	c_2126
HAV_7423	H84	HN	S	sp2	spb1	rep1	4254	c_2127
HAV_7424	H84	HN	S	sp2	spb1	rep2	4254	c_2127
HAV_7425	H84	HN	S	sp2	spb1	rep3	4254	c_2127
HAV_7426	CHECK	HN	S	sp2	spb1	rep1	4255	c_2128
HAV_7427	CHECK	HN	S	sp2	spb1	rep2	4255	c_2128
HAV_7428	CHECK	HN	S	sp2	spb1	rep3	4255	c_2128
HAV_7429	N7A	HN	S	sp2	spb2	rep1	4258	c_2129
HAV_7430	N7A	HN	S	sp2	spb2	rep2	4258	c_2129
HAV_7431	N7A	HN	S	sp2	spb2	rep3	4258	c_2129
HAV_7432	NC250	HN	S	sp2	spb2	rep1	4260	c_2130
HAV_7433	NC250	HN	S	sp2	spb2	rep2	4260	c_2130
HAV_7434	NC250	HN	S	sp2	spb2	rep3	4260	c_2130
HAV_7435	MP339	HN	S	sp2	spb2	rep1	4261	c_2131
HAV_7436	MP339	HN	S	sp2	spb2	rep2	4261	c_2131
HAV_7437	MP339	HN	S	sp2	spb2	rep3	4261	c_2131
HAV_7438	KI11	HN	S	sp2	spb2	rep1	4263	c_2132
HAV_7439	KI11	HN	S	sp2	spb2	rep2	4263	c_2132
HAV_7440	KI11	HN	S	sp2	spb2	rep3	4263	c_2132
HAV_7441	NC230	HN	S	sp2	spb2	rep1	4266	c_2133
HAV_7442	NC230	HN	S	sp2	spb2	rep2	4266	c_2133
HAV_7443	NC230	HN	S	sp2	spb2	rep3	4266	c_2133
HAV_7444	CHECK	HN	S	sp2	spb2	rep1	4268	c_2134
HAV_7445	CHECK	HN	S	sp2	spb2	rep2	4268	c_2134
HAV_7446	CHECK	HN	S	sp2	spb2	rep3	4268	c_2134
HAV_7447	NC302	HN	S	sp2	spb2	rep1	4270	c_2135
HAV_7448	NC302	HN	S	sp2	spb2	rep2	4270	c_2135
HAV_7449	NC302	HN	S	sp2	spb2	rep3	4270	c_2135
HAV_7450	SC357	HN	S	sp2	spb3	rep1	4271	c_2136
HAV_7451	SC357	HN	S	sp2	spb3	rep2	4271	c_2136
HAV_7452	SC357	HN	S	sp2	spb3	rep3	4271	c_2136
HAV_7453	CHECK	HN	S	sp2	spb3	rep1	4273	c_2137
HAV_7454	CHECK	HN	S	sp2	spb3	rep2	4273	c_2137
HAV_7455	CHECK	HN	S	sp2	spb3	rep3	4273	c_2137
HAV_7456	PA762	HN	S	sp2	spb3	rep1	4275	c_2138
HAV_7457	PA762	HN	S	sp2	spb3	rep2	4275	c_2138
HAV_7458	PA762	HN	S	sp2	spb3	rep3	4275	c_2138
HAV_7459	PA875	HN	S	sp2	spb3	rep1	4277	c_2139
HAV_7460	PA875	HN	S	sp2	spb3	rep2	4277	c_2139
HAV_7461	PA875	HN	S	sp2	spb3	rep3	4277	c_2139
HAV_7462	NC370	HN	S	sp2	spb3	rep1	4279	c_2140
HAV_7463	NC370	HN	S	sp2	spb3	rep2	4279	c_2140
HAV_7464	NC370	HN	S	sp2	spb3	rep3	4279	c_2140
HAV_7465	W22	HN	S	sp2	spb3	rep1	4282	c_2141
HAV_7466	W22	HN	S	sp2	spb3	rep2	4282	c_2141
HAV_7467	W22	HN	S	sp2	spb3	rep3	4282	c_2141
HAV_7468	OH7B	HN	S	sp2	spb3	rep1	4283	c_2142
HAV_7469	OH7B	HN	S	sp2	spb3	rep2	4283	c_2142
HAV_7470	OH7B	HN	S	sp2	spb3	rep3	4283	c_2142
HAV_7471	CHECK	HN	S	sp3	spb1	rep1	4301	c_2151
HAV_7472	CHECK	HN	S	sp3	spb1	rep2	4301	c_2151
HAV_7473	CHECK	HN	S	sp3	spb1	rep3	4301	c_2151
HAV_7474	CHECK	HN	S	sp3	spb1	rep1	4303	c_2152
HAV_7475	CHECK	HN	S	sp3	spb1	rep2	4303	c_2152
HAV_7476	CHECK	HN	S	sp3	spb1	rep3	4303	c_2152
HAV_7477	38-11	HN	S	sp3	spb1	rep1	4306	c_2153
HAV_7478	38-11	HN	S	sp3	spb1	rep2	4306	c_2153
HAV_7479	38-11	HN	S	sp3	spb1	rep3	4306	c_2153
HAV_7480	CHECK	HN	S	sp3	spb1	rep1	4308	c_2154
HAV_7481	CHECK	HN	S	sp3	spb1	rep2	4308	c_2154
HAV_7482	CHECK	HN	S	sp3	spb1	rep3	4308	c_2154
HAV_7483	CML103	HN	S	sp3	spb1	rep1	4310	c_2155
HAV_7484	CML103	HN	S	sp3	spb1	rep2	4310	c_2155
HAV_7485	CML103	HN	S	sp3	spb1	rep3	4310	c_2155
HAV_7486	CML158Q	HN	S	sp3	spb1	rep1	4311	c_2156
HAV_7487	CML158Q	HN	S	sp3	spb1	rep2	4311	c_2156
HAV_7488	CML158Q	HN	S	sp3	spb1	rep3	4311	c_2156
HAV_7489	B68	HN	S	sp3	spb1	rep1	4313	c_2157
HAV_7490	B68	HN	S	sp3	spb1	rep2	4313	c_2157
HAV_7491	B68	HN	S	sp3	spb1	rep3	4313	c_2157
HAV_7492	M37W	HN	S	sp3	spb2	rep1	4316	c_2158
HAV_7493	M37W	HN	S	sp3	spb2	rep2	4316	c_2158
HAV_7494	M37W	HN	S	sp3	spb2	rep3	4316	c_2158
HAV_7495	CHECK	HN	S	sp3	spb2	rep1	4318	c_2159
HAV_7496	CHECK	HN	S	sp3	spb2	rep2	4318	c_2159
HAV_7497	CHECK	HN	S	sp3	spb2	rep3	4318	c_2159
HAV_7498	GA209	HN	S	sp3	spb2	rep1	4320	c_2160
HAV_7499	GA209	HN	S	sp3	spb2	rep2	4320	c_2160
HAV_7500	GA209	HN	S	sp3	spb2	rep3	4320	c_2160
HAV_7501	MO24W	HN	S	sp3	spb2	rep1	4321	c_2161
HAV_7502	MO24W	HN	S	sp3	spb2	rep2	4321	c_2161
HAV_7503	MO24W	HN	S	sp3	spb2	rep3	4321	c_2161
HAV_7504	NC222	HN	S	sp3	spb2	rep1	4324	c_2162
HAV_7505	NC222	HN	S	sp3	spb2	rep2	4324	c_2162
HAV_7506	NC222	HN	S	sp3	spb2	rep3	4324	c_2162
HAV_7507	NC318	HN	S	sp3	spb2	rep1	4325	c_2163
HAV_7508	NC318	HN	S	sp3	spb2	rep2	4325	c_2163
HAV_7509	NC318	HN	S	sp3	spb2	rep3	4325	c_2163
HAV_7510	CHECK	HN	S	sp3	spb2	rep1	4328	c_2164
HAV_7511	CHECK	HN	S	sp3	spb2	rep2	4328	c_2164
HAV_7512	CHECK	HN	S	sp3	spb2	rep3	4328	c_2164
HAV_7513	TZI9	HN	S	sp3	spb3	rep1	4329	c_2165
HAV_7514	TZI9	HN	S	sp3	spb3	rep2	4329	c_2165
HAV_7515	TZI9	HN	S	sp3	spb3	rep3	4329	c_2165
HAV_7516	SC55	HN	S	sp3	spb3	rep1	4332	c_2166
HAV_7517	SC55	HN	S	sp3	spb3	rep2	4332	c_2166
HAV_7518	SC55	HN	S	sp3	spb3	rep3	4332	c_2166
HAV_7519	CHECK	HN	S	sp3	spb3	rep1	4333	c_2167
HAV_7520	CHECK	HN	S	sp3	spb3	rep2	4333	c_2167
HAV_7521	CHECK	HN	S	sp3	spb3	rep3	4333	c_2167
HAV_7522	F2	HN	S	sp3	spb3	rep1	4336	c_2168
HAV_7523	F2	HN	S	sp3	spb3	rep2	4336	c_2168
HAV_7524	F2	HN	S	sp3	spb3	rep3	4336	c_2168
HAV_7525	H100	HN	S	sp3	spb3	rep1	4337	c_2169
HAV_7526	H100	HN	S	sp3	spb3	rep2	4337	c_2169
HAV_7527	H100	HN	S	sp3	spb3	rep3	4337	c_2169
HAV_7528	TZI25	HN	S	sp3	spb3	rep1	4340	c_2170
HAV_7529	TZI25	HN	S	sp3	spb3	rep2	4340	c_2170
HAV_7530	TZI25	HN	S	sp3	spb3	rep3	4340	c_2170
HAV_7531	KI2021	HN	S	sp3	spb3	rep1	4341	c_2171
HAV_7532	KI2021	HN	S	sp3	spb3	rep2	4341	c_2171
HAV_7533	KI2021	HN	S	sp3	spb3	rep3	4341	c_2171
HAV_7534	A239	HN	S	sp4	spb1	rep1	4343	c_2172
HAV_7535	A239	HN	S	sp4	spb1	rep2	4343	c_2172
HAV_7536	A239	HN	S	sp4	spb1	rep3	4343	c_2172
HAV_7537	A654	HN	S	sp4	spb1	rep1	4346	c_2173
HAV_7538	A654	HN	S	sp4	spb1	rep2	4346	c_2173
HAV_7539	A654	HN	S	sp4	spb1	rep3	4346	c_2173
HAV_7540	A188	HN	S	sp4	spb1	rep1	4348	c_2174
HAV_7541	A188	HN	S	sp4	spb1	rep2	4348	c_2174
HAV_7542	A188	HN	S	sp4	spb1	rep3	4348	c_2174
HAV_7543	A619	HN	S	sp4	spb1	rep1	4350	c_2175
HAV_7544	A619	HN	S	sp4	spb1	rep2	4350	c_2175
HAV_7545	A619	HN	S	sp4	spb1	rep3	4350	c_2175
HAV_7546	B75	HN	S	sp4	spb1	rep1	4352	c_2176
HAV_7547	B75	HN	S	sp4	spb1	rep2	4352	c_2176
HAV_7548	B75	HN	S	sp4	spb1	rep3	4352	c_2176
HAV_7549	CH9	HN	S	sp4	spb1	rep1	4354	c_2177
HAV_7550	CH9	HN	S	sp4	spb1	rep2	4354	c_2177
HAV_7551	CH9	HN	S	sp4	spb1	rep3	4354	c_2177
HAV_7552	A682	HN	S	sp4	spb1	rep1	4356	c_2178
HAV_7553	A682	HN	S	sp4	spb1	rep2	4356	c_2178
HAV_7554	A682	HN	S	sp4	spb1	rep3	4356	c_2178
